org_id	org_name	org_tax_level	org_tax_id	subspecies_tax_id	subspecies_name	species_tax_id	species_name	genus_tax_id	genus_name	family_tax_id	family_name	kingdom_tax_id	kingdom_name	superkingdom_tax_id	superkingdom_name
NPO10222	Reineckea carnea	Species	100494	NA	NA	100494	Reineckea carnea	100493	Reineckea	40552	Asparagaceae	33090	Viridiplantae	2759	Eukaryota
NPO10224	Operculina turpethum	Species	197426	NA	NA	197426	Operculina turpethum	89669	Operculina	4118	Convolvulaceae	33090	Viridiplantae	2759	Eukaryota
NPO10226	Fructus vitis viniferae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO10227	Erythrina lithosperma	Species	NA	NA	NA	NA	NA	3841	Erythrina	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10228	Ascochyta viciae	Species	1677696	NA	NA	1677696	Ascochyta viciae	5453	Ascochyta	683158	Didymellaceae	4751	Fungi	2759	Eukaryota
NPO1023	Laportea crenulata	Species	NA	NA	NA	NA	NA	194268	Laportea	3499	Urticaceae	33090	Viridiplantae	2759	Eukaryota
NPO10230	Heynea trijuga	Species	1495524	NA	NA	1495524	Heynea trijuga	1495523	Heynea	43707	Meliaceae	33090	Viridiplantae	2759	Eukaryota
NPO10232	Asclepias viridis	Species	113195	NA	NA	113195	Asclepias viridis	21199	Asclepias	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO10233	Nicotiana trigonophylla	Species	118711	NA	NA	118711	Nicotiana trigonophylla	4085	Nicotiana	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO10234	[brevibacterium] flavum	Species	92706	NA	NA	92706	[Brevibacterium] flavum	1716	Corynebacterium	1653	Corynebacteriaceae	NA	NA	2	Bacteria
NPO10235	Castanopsis eyrei	Species	425820	NA	NA	425820	Castanopsis eyrei	114815	Castanopsis	3503	Fagaceae	33090	Viridiplantae	2759	Eukaryota
NPO10237	Polyporus rutilans	Species	NA	NA	NA	NA	NA	5637	Polyporus	5317	Polyporaceae	4751	Fungi	2759	Eukaryota
NPO10238	Erysimum rhaeticum	Species	761866	NA	NA	761866	Erysimum rhaeticum	65352	Erysimum	3700	Brassicaceae	33090	Viridiplantae	2759	Eukaryota
NPO10239	Magnolia figo	Species	13612	NA	NA	13612	Magnolia figo	13611	Michelia	3401	Magnoliaceae	33090	Viridiplantae	2759	Eukaryota
NPO10240	Canarium commun	Species	NA	NA	NA	NA	NA	1027457	Canarium	69694	Strombidae	33208	Metazoa	2759	Eukaryota
NPO10241	Afrocarpus falcatus	Species	56897	NA	NA	56897	Afrocarpus falcatus	120582	Afrocarpus	3362	Podocarpaceae	33090	Viridiplantae	2759	Eukaryota
NPO10242	Cladia aggregata	Species	52587	NA	NA	52587	Cladia aggregata	50929	Cladia	5198	Cladoniaceae	4751	Fungi	2759	Eukaryota
NPO10243	Trametes quercina	Species	NA	NA	NA	NA	NA	5324	Trametes	83233	Coriolaceae	4751	Fungi	2759	Eukaryota
NPO10244	Aglaia elliptifolia	Species	1609848	NA	NA	1609848	Aglaia elliptifolia	201006	Aglaia	43707	Meliaceae	33090	Viridiplantae	2759	Eukaryota
NPO10245	Cryptocarya infectoria	Species	NA	NA	NA	NA	NA	22027	Cryptocarya	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO10246	Fumaria officinalis	Species	200993	NA	NA	200993	Fumaria officinalis	200992	Fumaria	3465	Papaveraceae	33090	Viridiplantae	2759	Eukaryota
NPO10247	Orthosphenia mexicana	Species	123438	NA	NA	123438	Orthosphenia mexicana	123437	Orthosphenia	4305	Celastraceae	33090	Viridiplantae	2759	Eukaryota
NPO10250	Alectoria rigida	Species	NA	NA	NA	NA	NA	111638	Alectoria	78060	Parmeliaceae	4751	Fungi	2759	Eukaryota
NPO10251	Tephrosia platycarpa	Species	323657	NA	NA	323657	Tephrosia platycarpa	47097	Tephrosia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10253	Pithecellobium dulce	Species	404691	NA	NA	404691	Pithecellobium dulce	58875	Pithecellobium	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10254	Melaleuca cuticularis	Species	516024	NA	NA	516024	Melaleuca cuticularis	164925	Melaleuca	3931	Myrtaceae	33090	Viridiplantae	2759	Eukaryota
NPO10255	Ipomoea muricata	Species	231710	NA	NA	231710	Ipomoea muricata	4119	Ipomoea	4118	Convolvulaceae	33090	Viridiplantae	2759	Eukaryota
NPO10256	Liquidambar orientalis	Species	63360	NA	NA	63360	Liquidambar orientalis	4398	Liquidambar	91829	Altingiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10257	Rhododendron groenlandicum	Species	49605	NA	NA	49605	Rhododendron groenlandicum	4346	Rhododendron	4345	Ericaceae	33090	Viridiplantae	2759	Eukaryota
NPO10259	Aralia cordata	Species	29746	NA	NA	29746	Aralia cordata	13340	Aralia	4050	Araliaceae	33090	Viridiplantae	2759	Eukaryota
NPO1026	Pittosporum resiniferum	Species	330643	NA	NA	330643	Pittosporum resiniferum	23129	Pittosporum	23121	Pittosporaceae	33090	Viridiplantae	2759	Eukaryota
NPO10260	Tubifera dimorphotheca	Species	1334563	NA	NA	1334563	Tubifera dimorphotheca	435427	Tubifera	435426	Reticulariaceae	NA	NA	2759	Eukaryota
NPO10261	Helichrysum glomeratum	Species	630305	NA	NA	630305	Helichrysum glomeratum	59430	Helichrysum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10262	Crotalaria assamica	Species	671522	NA	NA	671522	Crotalaria assamica	3828	Crotalaria	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10263	Alternaria tagetica	Species	160391	NA	NA	160391	Alternaria tagetica	5598	Alternaria	28556	Pleosporaceae	4751	Fungi	2759	Eukaryota
NPO10264	Platonia insignis	Species	198787	NA	NA	198787	Platonia insignis	198786	Platonia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10265	Streptomyces tsusimaensis	Species	285482	NA	NA	285482	Streptomyces tsusimaensis	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10265.1	Streptomyces tsusimaensis atcc 15141	Subspecies	NA	NA	Streptomyces tsusimaensis ATCC 15141	285482	Streptomyces tsusimaensis	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10265.2	Streptomyces tsusimaensis mi310-38f7	Subspecies	NA	NA	Streptomyces tsusimaensis MI310-38F7	285482	Streptomyces tsusimaensis	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10266	Alaria nana	Species	98222	NA	NA	98222	Alaria nana	2888	Alaria	2887	Alariaceae	NA	NA	2759	Eukaryota
NPO10267	Pseudocyphellaria nitida	Species	NA	NA	NA	NA	NA	129110	Pseudocyphellaria	129109	Lobariaceae	4751	Fungi	2759	Eukaryota
NPO10268	Tessmannia densiflora	Species	NA	NA	NA	NA	NA	162924	Tessmannia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO1027	Scrophularia leucoclada	Species	1042512	NA	NA	1042512	Scrophularia leucoclada	39249	Scrophularia	4149	Scrophulariaceae	33090	Viridiplantae	2759	Eukaryota
NPO10270	Rhododendron caucasicum	Species	257785	NA	NA	257785	Rhododendron caucasicum	4346	Rhododendron	4345	Ericaceae	33090	Viridiplantae	2759	Eukaryota
NPO10271	Psammosilene tunicoides	Species	39860	NA	NA	39860	Psammosilene tunicoides	39859	Psammosilene	3568	Caryophyllaceae	33090	Viridiplantae	2759	Eukaryota
NPO10273	Dictyota flabellata	Species	NA	NA	NA	NA	NA	2875	Dictyota	2874	Dictyotaceae	NA	NA	2759	Eukaryota
NPO10274	Pothomorphe peltata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO10276	Physochlaina physaloides	Species	337186	NA	NA	337186	Physochlaina physaloides	337184	Physochlaina	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO10278	Lycopodium verticillatum	Species	NA	NA	NA	NA	NA	3251	Lycopodium	3250	Lycopodiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10280	Cylindrotheca fusiformis	Species	2853	NA	NA	2853	Cylindrotheca fusiformis	2852	Cylindrotheca	33852	Bacillariaceae	NA	NA	2759	Eukaryota
NPO10281	Fritillaria roylei	Species	NA	NA	NA	NA	NA	59070	Fritillaria	4677	Liliaceae	33090	Viridiplantae	2759	Eukaryota
NPO10282	Solenostoma triste	Species	NA	NA	NA	NA	NA	389506	Solenostoma	984551	Solenostomataceae	33090	Viridiplantae	2759	Eukaryota
NPO10284	Micrandropsis scleroxylon	Species	398625	NA	NA	398625	Micrandropsis scleroxylon	398624	Micrandropsis	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10285	Evodia madagascariensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO1029	Vernonia jalcana	Species	NA	NA	NA	NA	NA	13753	Vernonia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10290	Fritillaria ebeiensis	Species	NA	NA	NA	NA	NA	59070	Fritillaria	4677	Liliaceae	33090	Viridiplantae	2759	Eukaryota
NPO10290.1	Fritillaria ebeiensis var. purpurea	Varieties	NA	NA	Fritillaria ebeiensis var. purpurea	NA	Fritillaria ebeiensis 	59070	Fritillaria	4677	Liliaceae	33090	Viridiplantae	2759	Eukaryota
NPO10291	Rabdosia kunmingensis	Species	NA	NA	NA	NA	Rabdosia kunmingensis	204130	Isodon	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10292	Cola nitida	Species	82457	NA	NA	82457	Cola nitida	82456	Cola	3629	Malvaceae	33090	Viridiplantae	2759	Eukaryota
NPO10293	Diaporthe phaseolorum	Species	36923	NA	NA	36923	Diaporthe phaseolorum	36922	Diaporthe	767018	Diaporthaceae	4751	Fungi	2759	Eukaryota
NPO10294	Homalomena aromatica	Species	1804071	NA	NA	1804071	Homalomena aromatica	174172	Homalomena	4454	Araceae	33090	Viridiplantae	2759	Eukaryota
NPO10295	Amanita pantherina	Species	67721	NA	NA	67721	Amanita pantherina	41955	Amanita	41954	Amanitaceae	4751	Fungi	2759	Eukaryota
NPO10297	Capparis salicifolia	Species	NA	NA	NA	NA	NA	13394	Capparis	301453	Capparaceae	33090	Viridiplantae	2759	Eukaryota
NPO10298	Symbiodinium microadriaticum	Species	2951	NA	NA	2951	Symbiodinium microadriaticum	2949	Symbiodinium	252141	Symbiodiniaceae	NA	NA	2759	Eukaryota
NPO103	Stereocaulon salazinum	Species	NA	NA	NA	NA	NA	50938	Stereocaulon	50937	Stereocaulaceae	4751	Fungi	2759	Eukaryota
NPO1030	Haplopappus remyanus	Species	NA	NA	NA	NA	NA	71051	Haplopappus	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10300	Tropaeolum majus	Species	4020	NA	NA	4020	Tropaeolum majus	4019	Tropaeolum	4018	Tropaeolaceae	33090	Viridiplantae	2759	Eukaryota
NPO10302	Sphagnum rubellum	Species	128231	NA	NA	128231	Sphagnum rubellum	13804	Sphagnum	13803	Sphagnaceae	33090	Viridiplantae	2759	Eukaryota
NPO10303	Cercophora areolata	Species	288678	NA	NA	288678	Cercophora areolata	42303	Cercophora	42302	Lasiosphaeriaceae	4751	Fungi	2759	Eukaryota
NPO10304	Colletotrichum gloeosporioides	Species	474922	NA	NA	474922	Colletotrichum gloeosporioides	5455	Colletotrichum	681950	Glomerellaceae	4751	Fungi	2759	Eukaryota
NPO10306	Alisma orienatale	Species	NA	NA	NA	NA	Alisma orienatale 	14999	Alisma	4449	Alismataceae	33090	Viridiplantae	2759	Eukaryota
NPO10307	Leccinum extremiorientale	Species	178529	NA	NA	178529	Leccinum extremiorientale	80654	Leccinum	5368	Boletaceae	4751	Fungi	2759	Eukaryota
NPO10308	Clerodendrum brachyanthum	Species	NA	NA	NA	NA	NA	13432	Clerodendrum	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10309	Ichthyothere terminalis	Species	185166	NA	NA	185166	Ichthyothere terminalis	182994	Ichthyothere	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO1031	Eremanthus glomerulatus	Species	1548342	NA	NA	1548342	Eremanthus glomerulatus	434654	Eremanthus	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10310	Cutaneotrichosporon cutaneum	Species	5554	NA	NA	5554	Cutaneotrichosporon cutaneum	1838142	Cutaneotrichosporon	1759442	Trichosporonaceae	4751	Fungi	2759	Eukaryota
NPO10311	Lippia citriodora	Species	NA	NA	NA	NA	NA	320344	Lippia	21910	Verbenaceae	33090	Viridiplantae	2759	Eukaryota
NPO10313	Plantago arborescens	Species	197793	NA	NA	197793	Plantago arborescens	26867	Plantago	156152	Plantaginaceae	33090	Viridiplantae	2759	Eukaryota
NPO10315	Cestrum parqui	Species	142762	NA	NA	142762	Cestrum parqui	103474	Cestrum	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO10316	Glechoma longituba	Species	516071	NA	NA	516071	Glechoma longituba	21766	Glechoma	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10318	Myrospermum frutescens	Species	100153	NA	NA	100153	Myrospermum frutescens	53903	Myrospermum	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10319	Calycodendron milnei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO1032	Piper attenuatum	Species	538233	NA	NA	538233	Piper attenuatum	13215	Piper	16739	Piperaceae	33090	Viridiplantae	2759	Eukaryota
NPO10322	Metarhizium indigoticum	Species	1076431	NA	NA	1076431	Metarhizium indigoticum	5529	Metarhizium	34397	Clavicipitaceae	4751	Fungi	2759	Eukaryota
NPO10325	Boletus pini	Species	NA	NA	NA	NA	NA	5369	Boletus	5368	Boletaceae	4751	Fungi	2759	Eukaryota
NPO10326	Phlomis mongolica	Species	587668	NA	NA	587668	Phlomis mongolica	316257	Phlomis	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10327	Laurencia aldingensis	Species	1167835	NA	NA	1167835	Laurencia aldingensis	99900	Laurencia	2803	Rhodomelaceae	NA	NA	2759	Eukaryota
NPO10328	Sida hermaphrodita	Species	108447	NA	NA	108447	Sida hermaphrodita	108335	Sida	3629	Malvaceae	33090	Viridiplantae	2759	Eukaryota
NPO10329	Stachys tomentosa	Species	NA	NA	NA	NA	NA	53171	Stachys	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO1033	Plectranthus nummularius	Species	NA	NA	NA	NA	NA	41227	Plectranthus	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10330	Streptomyces coelicolor	Species	1902	NA	NA	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.1	Streptomyces coelicolor (pvr-hol1)	Subspecies	NA	NA	Streptomyces coelicolor (pVR-hol1)	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.11	Streptomyces coelicolor a3(2) m145	Subspecies	NA	NA	Streptomyces coelicolor A3(2) M145	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.13	Streptomyces coelicolor ch999	Subspecies	NA	NA	Streptomyces coelicolor CH999	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.17	Streptomyces coelicolor m	Subspecies	NA	NA	Streptomyces coelicolor M	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.2	Streptomyces coelicolor ?wbla	Subspecies	NA	NA	Streptomyces coelicolor ?wblA	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.21	Streptomyces coelicolor m145	Subspecies	NA	NA	Streptomyces coelicolor M145	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.24	Streptomyces coelicolor m512	Subspecies	NA	NA	Streptomyces coelicolor M512	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.25	Streptomyces coelicolor m512 nov-bg1	Subspecies	NA	NA	Streptomyces coelicolor M512 nov-BG1	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.3	Streptomyces coelicolor 3-19	Subspecies	NA	NA	Streptomyces coelicolor 3-19	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.6	Streptomyces coelicolor a3 (2) sco6073	Subspecies	NA	NA	Streptomyces coelicolor A3 (2) SCO6073	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.7	Streptomyces coelicolor a3(2)	Subspecies	100226	100226	Streptomyces coelicolor A3(2)	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10330.9	Streptomyces coelicolor a3(2) lw17	Subspecies	NA	NA	Streptomyces coelicolor A3(2) LW17	1902	Streptomyces coelicolor	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO10331	Allium ascalonicum	Species	1476995	NA	NA	1476995	Allium ascalonicum	4678	Allium	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO10332	Garcinia atroviridis	Species	180101	NA	NA	180101	Garcinia atroviridis	58227	Garcinia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10333	Rauvolfia caffra	Species	947877	NA		947877	Rauvolfia caffra	4059	Rauvolfia	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO10334	Andropogon polyneuros	Species	NA	NA	NA	NA	NA	15314	Andropogon	4479	Poaceae	33090	Viridiplantae	2759	Eukaryota
NPO10335	Dichilus gracilis	Species	508348	NA	NA	508348	Dichilus gracilis	53870	Dichilus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10336	Vernonia steetziana	Species	NA	NA	NA	NA	NA	13753	Vernonia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10339	Fragaria x ananassa	Species	3747	NA	NA	3747	Fragaria x ananassa	3746	Fragaria	3745	Rosaceae	33090	Viridiplantae	2759	Eukaryota
NPO1034	Ophiorrhiza liukiuensis	Species	489897	NA	NA	489897	Ophiorrhiza liukiuensis	35912	Ophiorrhiza	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10340	Crepis rubra	Species	268027	NA	NA	268027	Crepis rubra	13464	Crepis	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10341	Pseudogymnoascus pannorum	Species	79858	NA	NA	79858	Pseudogymnoascus pannorum	78156	Pseudogymnoascus	34379	Pseudeurotiaceae	4751	Fungi	2759	Eukaryota
NPO10342	Crinum americanum	Species	164437	NA	NA	164437	Crinum americanum	16055	Crinum	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO10343	Piper clusii	Species	NA	NA	NA	NA	NA	13215	Piper	16739	Piperaceae	33090	Viridiplantae	2759	Eukaryota
NPO10350	Erythrina speciosa	Species	132442	NA	NA	132442	Erythrina speciosa	3841	Erythrina	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10351	Artemisia xanthochroa	Species	401941	NA	NA	401941	Artemisia xanthochroa	4219	Artemisia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10352	Genista monosperma	Species	NA	NA	NA	NA	NA	49818	Genista	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10353	Rauvolfia tetraphylla	Species	545371	NA	NA	545371	Rauvolfia tetraphylla	4059	Rauvolfia	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO10354	Urbanodendron verrucosum	Species	128705	NA	NA	128705	Urbanodendron verrucosum	128703	Urbanodendron	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO10355	Echinopsis macrogona	Species	NA	NA	NA	NA	NA	183648	Echinopsis	3593	Cactaceae	33090	Viridiplantae	2759	Eukaryota
NPO10356	Uruparia pilosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO10357	Krameria sonorae	Species	228640	NA	NA	228640	Krameria sonorae	66688	Krameria	66687	Krameriaceae	33090	Viridiplantae	2759	Eukaryota
NPO10358	Bupleurum gerardi	Species	NA	NA	NA	NA	NA	46366	Bupleurum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10359	Chaiturus marrubiastrum	Species	694349	NA	NA	694349	Chaiturus marrubiastrum	694348	Chaiturus	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10362	Peniophora affinis	Species	NA	NA	NA	NA	NA	40463	Peniophora	103393	Peniophoraceae	4751	Fungi	2759	Eukaryota
NPO10363	Anarrhinum orientale	Species	NA	NA	NA	NA	NA	105585	Anarrhinum	156152	Plantaginaceae	33090	Viridiplantae	2759	Eukaryota
NPO10366	Vincetoxicum stauntonii	Species	516547	NA	NA	516547	Vincetoxicum stauntonii	63501	Vincetoxicum	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO10367	Gaillardia coahuilensis	Species	373158	NA	NA	373158	Gaillardia coahuilensis	55623	Gaillardia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10369	Kansui radix	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO1037	Canis latrans	Species	9614	NA	NA	9614	Canis latrans	9611	Canis	9608	Canidae	33208	Metazoa	2759	Eukaryota
NPO10370	Agapanthus inapertus	Species	NA	NA	NA	NA	NA	51426	Agapanthus	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO10371	Lesquerella angustifolia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO10372	Kiggelaria africana	Species	112821	NA	NA	112821	Kiggelaria africana	112820	Kiggelaria	112800	Achariaceae	33090	Viridiplantae	2759	Eukaryota
NPO10373	Senna pallida	Species	346988	NA	NA	346988	Senna pallida	53922	Senna	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10374	Dichrocephala bicolor	Species	NA	NA	NA	NA	NA	648857	Dichrocephala	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10376	Arcyria denudata	Species	283669	NA	NA	283669	Arcyria denudata	137620	Arcyria	208472	Trichiidae	NA	NA	2759	Eukaryota
NPO10378	Bledius spectabilis	Species	1553154	NA	NA	1553154	Bledius spectabilis	295632	Bledius	29026	Staphylinidae	33208	Metazoa	2759	Eukaryota
NPO1038	Phoenix loureiroi	Species	446123	NA	NA	446123	Phoenix loureiroi	4719	Phoenix	4710	Arecaceae	33090	Viridiplantae	2759	Eukaryota
NPO10380	Prunus triflora	Species	NA	NA	NA	NA	NA	3754	Prunus	3745	Rosaceae	33090	Viridiplantae	2759	Eukaryota
NPO10382	Solanum demissum	Species	50514	NA	NA	50514	Solanum demissum	4107	Solanum	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO10383	Viguiera hypochlora	Species	684037	NA	NA	684037	Viguiera hypochlora	73317	Viguiera	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10384	Scopolia carniolica	Species	258457	NA	NA	258457	Scopolia carniolica	221161	Scopolia	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO10385	Ptelea trifoliata	Species	210336	NA	NA	210336	Ptelea trifoliata	210335	Ptelea	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO10386	Mundulea chapelieri	Species	NA	NA	NA	NA	NA	54459	Mundulea	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10387	Mandragora vernalis	Species	NA	NA	NA	NA	NA	24647	Mandragora	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO10388	Stevia monardaefolia	Species	NA	NA	NA	NA	NA	55669	Stevia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10389	Larix cajanderi	Species	501393	NA	NA	501393	Larix cajanderi	3325	Larix	3318	Pinaceae	33090	Viridiplantae	2759	Eukaryota
NPO1039	Diospyros sylvatica	Species	NA	NA	NA	NA	NA	13492	Diospyros	19955	Ebenaceae	33090	Viridiplantae	2759	Eukaryota
NPO10390	Orbexilum onobrychis	Species	458340	NA	NA	458340	Orbexilum onobrychis	458337	Orbexilum	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10391	Dolomiaea souliei	Species	454324	NA	NA	454324	Dolomiaea souliei	239140	Dolomiaea	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10392	Strychnos soubrensis	Species	1040928	NA	NA	1040928	Strychnos soubrensis	26496	Strychnos	26468	Loganiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10393	Ophidiaster ophidianus	Species	232926	NA	NA	232926	Ophidiaster ophidianus	232925	Ophidiaster	60561	Ophidiasteridae	33208	Metazoa	2759	Eukaryota
NPO10396	Pteris australis	Species	NA	NA	NA	NA	NA	13820	Pteris	13819	Pteridaceae	33090	Viridiplantae	2759	Eukaryota
NPO10398	Myrica gale	Species	29739	NA	NA	29739	Myrica gale	3509	Myrica	26766	Myricaceae	33090	Viridiplantae	2759	Eukaryota
NPO10399	Manfreda virginica	Species	39545	NA	NA	39545	Manfreda virginica	39543	Manfreda	40552	Asparagaceae	33090	Viridiplantae	2759	Eukaryota
NPO104	Hymenodictyon floribundum	Species	60056	NA	NA	60056	Hymenodictyon floribundum	60055	Hymenodictyon	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO1040	Ficus conraui	Species	378017	NA	NA	378017	Ficus conraui	3493	Ficus	3487	Moraceae	33090	Viridiplantae	2759	Eukaryota
NPO10400	Pothos chinensis	Species	1366212	NA	NA	1366212	Pothos chinensis	174212	Pothos	4454	Araceae	33090	Viridiplantae	2759	Eukaryota
NPO10402	Strophanthus eminii	Species	52859	NA	NA	52859	Strophanthus eminii	52858	Strophanthus	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
