RHQ	RHODAMINE 6G	(Z)-[9-(2-ethoxycarbonylphenyl)-6-ethylamino-2,7-dimethyl-xanthen-3-ylidene]-ethyl-azanium	CCNc1cc2OC3=CC(=[NH+]CC)C(=CC3=C(c4ccccc4C(=O)OCC)c2cc1C)C	CCNc1cc2OC3=CC(=[NH+]CC)C(=CC3=C(c4ccccc4C(=O)OCC)c2cc1C)C	InChI=1S/C28H30N2O3/c1-6-29-23-15-25-21(13-17(23)4)27(19-11-9-10-12-20(19)28(31)32-8-3)22-14-18(5)24(30-7-2)16-26(22)33-25/h9-16,29H,6-8H2,1-5H3/p+1/b30-24-	IWWWBRIIGAXLCJ-KRUMMXJUSA-O	5464057	NONE	NONE	C28H31N2O3	443.56	1	64	0	67
ROS	N,N'-TETRAMETHYL-ROSAMINE	(6-dimethylamino-9-phenyl-xanthen-3-ylidene)-dimethyl-azanium	CN(C)c1ccc2c(OC3=CC(C=CC3=C2c4ccccc4)=[N+](C)C)c1	CN(C)c1ccc2c(OC3=CC(C=CC3=C2c4ccccc4)=[N+](C)C)c1	InChI=1S/C23H23N2O/c1-24(2)17-10-12-19-21(14-17)26-22-15-18(25(3)4)11-13-20(22)23(19)16-8-6-5-7-9-16/h5-15H,1-4H3/q+1	NGSXFKKYKWBNPO-UHFFFAOYSA-N	2762681	45358	1235717	C23H23N2O	343.44	1	49	0	52
RPT	RIFAPENTINE	n/a	CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C)c(\C=N\N5CCN(CC5)C6CCCC6)c(O)c4c3C2=O	CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C)c(\C=N\N5CCN(CC5)C6CCCC6)c(O)c4c3C2=O	InChI=1S/C47H64N4O12/c1-24-13-12-14-25(2)46(59)49-37-32(23-48-51-20-18-50(19-21-51)31-15-10-11-16-31)41(56)34-35(42(37)57)40(55)29(6)44-36(34)45(58)47(8,63-44)61-22-17-33(60-9)26(3)43(62-30(7)52)28(5)39(54)27(4)38(24)53/h12-14,17,22-24,26-28,31,33,38-39,43,53-57H,10-11,15-16,18-21H2,1-9H3,(H,49,59)/b13-12+,22-17+,25-14-,48-23+/t24-,26+,27+,28+,33-,38-,39+,43+,47-/m0/s1	WDZCUPBHRAEYDL-GZAUEHORSA-N	135403821	45304	1660	C47H64N4O12	877.03	0	127	9	132
RWF	R-WARFARIN	4-hydroxy-3-[(1R)-3-oxo-1-phenyl-butyl]chromen-2-one	CC(=O)C[C@H](c1ccccc1)C2=C(O)c3ccccc3OC2=O	CC(=O)C[C@H](c1ccccc1)C2=C(O)c3ccccc3OC2=O	InChI=1S/C19H16O4/c1-12(20)11-15(13-7-3-2-4-8-13)17-18(21)14-9-5-6-10-16(14)23-19(17)22/h2-10,15,21H,11H2,1H3/t15-/m1/s1	PJVWKTKQMONHTI-OAHLLOKOSA-N	54684598	87737	251073	C19H16O4	308.33	0	39	1	41
SBI	SORBINIL	(4S)-6-fluorospiro[chroman-4,5'-imidazolidine]-2',4'-dione	Fc1ccc2OCC[C@]3(NC(=O)NC3=O)c2c1	Fc1ccc2OCC[C@]3(NC(=O)NC3=O)c2c1	InChI=1S/C11H9FN2O3/c12-6-1-2-8-7(5-6)11(3-4-17-8)9(15)13-10(16)14-11/h1-2,5H,3-4H2,(H2,13,14,15,16)/t11-/m0/s1	LXANPKRCLVQAOG-NSHDSACASA-N	337359	102029	266497	C11H9FN2O3	236.20	0	26	1	28
SIG	STIGMATELLIN	8-hydroxy-5,7-dimethoxy-3-methyl-2-[(3R,4R,5R,6S,9E,11E)-3,4,5,6,11-pentamethyltrideca-7,9,11-trienyl]chromen-4-one	COc1cc(OC)c2C(=O)C(=C(CC[C@@H](C)[C@@H](C)[C@@H](C)[C@@H](C)\C=C\C=C\C(C)=C\C)Oc2c1O)C	COc1cc(OC)c2C(=O)C(=C(CC[C@@H](C)[C@@H](C)[C@@H](C)[C@@H](C)\C=C\C=C\C(C)=C\C)Oc2c1O)C	InChI=1S/C30H42O5/c1-10-18(2)13-11-12-14-19(3)21(5)22(6)20(4)15-16-24-23(7)28(31)27-25(33-8)17-26(34-9)29(32)30(27)35-24/h10-14,17,19-22,32H,15-16H2,1-9H3/b13-11+,14-12+,18-10+/t19-,20+,21-,22+/m0/s1	UDPIGEIYWVCFED-RBWCRZADSA-N	5289372	NONE	NONE	C30H42O5	482.65	0	77	4	78
SM8	SIMOCYCLINONE D8	n/a	C[C@H]1O[C@H](C[C@@H](OC(=O)/C=C/C=C/C=C/C=C/C(=O)NC2=C(O)c3ccc(O)c(Cl)c3OC2=O)[C@@H]1OC(C)=O)c4ccc5C(=O)[C@@]67O[C@@]6([C@@H](O)C[C@]8(O)CC(=CC(=O)[C@]78O)C)[C@@H](O)c5c4O	C[C@H]1O[C@H](C[C@@H](OC(=O)/C=C/C=C/C=C/C=C/C(=O)NC2=C(O)c3ccc(O)c(Cl)c3OC2=O)[C@@H]1OC(C)=O)c4ccc5C(=O)[C@@]67O[C@@]6([C@@H](O)C[C@]8(O)CC(=CC(=O)[C@]78O)C)[C@@H](O)c5c4O	InChI=1S/C46H42ClNO18/c1-20-16-29(51)45(61)43(60,18-20)19-30(52)44-41(58)33-24(40(57)46(44,45)66-44)13-12-23(36(33)55)27-17-28(38(21(2)62-27)63-22(3)49)64-32(54)11-9-7-5-4-6-8-10-31(53)48-35-37(56)25-14-15-26(50)34(47)39(25)65-42(35)59/h4-16,21,27-28,30,38,41,50,52,55-56,58,60-61H,17-19H2,1-3H3,(H,48,53)/b6-4+,7-5+,10-8+,11-9+/t21-,27-,28-,30+,38-,41+,43-,44+,45-,46-/m1/s1	PLEGMCYXNQPJNV-VHSVXIAXSA-N	54734246	NONE	NONE	C46H42ClNO18	932.27	0	108	10	115
SMA	STIGMATELLIN A	2-[(3S,4S,5S,6S,9E,11E)-4,6-dimethoxy-3,5,11-trimethyl-trideca-7,9,11-trienyl]-5,7-dimethoxy-3-methyl-8-oxidanyl-chromen-4-one	CO[C@@H](\C=C\C=C\C(C)=C\C)[C@@H](C)[C@@H](OC)[C@@H](C)CCC1=C(C)C(=O)c2c(OC)cc(OC)c(O)c2O1	CO[C@@H](\C=C\C=C\C(C)=C\C)[C@@H](C)[C@@H](OC)[C@@H](C)CCC1=C(C)C(=O)c2c(OC)cc(OC)c(O)c2O1	InChI=1S/C30H42O7/c1-10-18(2)13-11-12-14-22(33-6)21(5)29(36-9)19(3)15-16-23-20(4)27(31)26-24(34-7)17-25(35-8)28(32)30(26)37-23/h10-14,17,19,21-22,29,32H,15-16H2,1-9H3/b13-11+,14-12?,18-10+/t19-,21+,22-,29-/m0/s1	UZHDGDDPOPDJGM-WPPYOTIYSA-N	NONE	NONE	NONE	C30H42O7	514.65	0	79	4	80
SMH	N-(2-ethoxyethyl)-N-{(2S)-2-hydroxy-3-[(2R)-6-hydroxy-4-oxo-3,4-dihydro-1'H-spiro[chromene-2,3'-piperidin]-1'-yl]propyl}-2,6-dimethylbenzenesulfonamide	N-(2-ethoxyethyl)-N-[(2S)-2-hydroxy-3-[(1'R,2R)-6-hydroxy-4-oxo-spiro[3H-chromene-2,3'-piperidine]-1'-yl]propyl]-2,6-dimethyl-benzenesulfonamide	CCOCCN(C[C@@H](O)CN1CCC[C@]2(C1)CC(=O)c3cc(O)ccc3O2)[S](=O)(=O)c4c(C)cccc4C	CCOCCN(C[C@@H](O)CN1CCC[C@]2(C1)CC(=O)c3cc(O)ccc3O2)[S](=O)(=O)c4c(C)cccc4C	InChI=1S/C28H38N2O7S/c1-4-36-14-13-30(38(34,35)27-20(2)7-5-8-21(27)3)18-23(32)17-29-12-6-11-28(19-29)16-25(33)24-15-22(31)9-10-26(24)37-28/h5,7-10,15,23,31-32H,4,6,11-14,16-19H2,1-3H3/t23-,28+/m0/s1	ONZIIEDMJXLRAD-NEKDWFFYSA-N	50990925	NONE	NONE	C28H38N2O7S	546.68	0	76	2	79
SMR	N-{(2S)-3-[(3S)-8',9'-dihydro-1H,3'H-spiro[piperidine-3,7'-pyrano[3,2-e]indazol]-1-yl]-2-hydroxypropyl}-N-(2-ethoxyethyl)-2,6-dimethylbenzenesulfonamide	N-(2-ethoxyethyl)-N-[(2S)-2-hydroxy-3-[(1'R,7S)-spiro[8,9-dihydro-3H-pyrano[3,2-e]indazole-7,3'-piperidine]-1'-yl]propyl]-2,6-dimethyl-benzenesulfonamide	CCOCCN(C[C@@H](O)CN1CCC[C@@]2(CCc3c(O2)ccc4[nH]ncc34)C1)[S](=O)(=O)c5c(C)cccc5C	CCOCCN(C[C@@H](O)CN1CCC[C@@]2(CCc3c(O2)ccc4[nH]ncc34)C1)[S](=O)(=O)c5c(C)cccc5C	InChI=1S/C29H40N4O5S/c1-4-37-16-15-33(39(35,36)28-21(2)7-5-8-22(28)3)19-23(34)18-32-14-6-12-29(20-32)13-11-24-25-17-30-31-26(25)9-10-27(24)38-29/h5,7-10,17,23,34H,4,6,11-16,18-20H2,1-3H3,(H,30,31)/t23-,29+/m0/s1	ZSKFBGIRLVOQAD-MUAVYFROSA-N	50990926	NONE	NONE	C29H40N4O5S	556.72	0	79	2	83
SS0	(8R)-8-[(dimethylamino)methyl]-1-[3-(dimethylamino)propyl]-1,7,8,9-tetrahydrochromeno[5,6-d]imidazol-2-amine	(8R)-8-(dimethylaminomethyl)-1-[3-(dimethylamino)propyl]-8,9-dihydro-7H-pyrano[3,2-e]benzimidazol-2-amine	CN(C)CCCn1c(N)nc2ccc3OC[C@@H](CN(C)C)Cc3c12	CN(C)CCCn1c(N)nc2ccc3OC[C@@H](CN(C)C)Cc3c12	InChI=1S/C18H29N5O/c1-21(2)8-5-9-23-17-14-10-13(11-22(3)4)12-24-16(14)7-6-15(17)20-18(23)19/h6-7,13H,5,8-12H2,1-4H3,(H2,19,20)/t13-/m1/s1	HTUXJUVSTFSWOD-CYBMUJFWSA-N	56844239	72332	NONE	C18H29N5O	331.46	0	53	1	55
SU0	2-(7-methoxy-2-oxo-2H-chromen-4-yl)-N-(4-sulfamoylphenyl)acetamide	2-(7-methoxy-2-oxo-chromen-4-yl)-N-(4-sulfamoylphenyl)ethanamide	COc1ccc2C(=CC(=O)Oc2c1)CC(=O)Nc3ccc(cc3)[S](N)(=O)=O	COc1ccc2C(=CC(=O)Oc2c1)CC(=O)Nc3ccc(cc3)[S](N)(=O)=O	InChI=1S/C18H16N2O6S/c1-25-13-4-7-15-11(9-18(22)26-16(15)10-13)8-17(21)20-12-2-5-14(6-3-12)27(19,23)24/h2-7,9-10H,8H2,1H3,(H,20,21)(H2,19,23,24)	VZBSCWDKCMOJCR-UHFFFAOYSA-N	41180562	NONE	477822	C18H16N2O6S	388.39	0	43	0	45
SWF	S-WARFARIN	4-hydroxy-3-[(1S)-3-oxo-1-phenyl-butyl]chromen-2-one	CC(=O)C[C@@H](c1ccccc1)C2=C(O)c3ccccc3OC2=O	CC(=O)C[C@@H](c1ccccc1)C2=C(O)c3ccccc3OC2=O	InChI=1S/C19H16O4/c1-12(20)11-15(13-7-3-2-4-8-13)17-18(21)14-9-5-6-10-16(14)23-19(17)22/h2-10,15,21H,11H2,1H3/t15-/m0/s1	PJVWKTKQMONHTI-HNNXBMFYSA-N	54688261	87738	251074	C19H16O4	308.33	0	39	1	41
T8B	Thermorubin	2-[9-[(Z)-3-(2-hydroxyphenyl)-3-oxidanyl-prop-2-enoyl]-10,11-dimethoxy-3-methoxycarbonyl-12-oxidanyl-1-oxidanylidene-naphtho[3,2-g]isochromen-8-yl]ethanoic acid	COC(=O)C1=Cc2cc3cc4cc(CC(O)=O)c(C(=O)\C=C(/O)c5ccccc5O)c(OC)c4c(OC)c3c(O)c2C(=O)O1	COC(=O)C1=Cc2cc3cc4cc(CC(O)=O)c(C(=O)\C=C(/O)c5ccccc5O)c(OC)c4c(OC)c3c(O)c2C(=O)O1	InChI=1S/C32H24O12/c1-41-29-24(21(35)13-20(34)18-6-4-5-7-19(18)33)17(12-23(36)37)10-15-8-14-9-16-11-22(31(39)43-3)44-32(40)26(16)28(38)25(14)30(42-2)27(15)29/h4-11,13,33-34,38H,12H2,1-3H3,(H,36,37)/b20-13-	GGEDVBUCHDZLTH-MOSHPQCFSA-N	5458199	48480	2261578	C32H24O12	600.53	0	68	0	72
TCI	(6aR,10aR)-6,6,9-trimethyl-3-pentyl-6a,7,8,10a-tetrahydro-6H-benzo[c]chromen-1-ol	(6aR,10aR)-6,6,9-trimethyl-3-pentyl-6a,7,8,10a-tetrahydrobenzo[c]isochromen-1-ol	CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1	CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1	InChI=1S/C21H30O2/c1-5-6-7-8-15-12-18(22)20-16-11-14(2)9-10-17(16)21(3,4)23-19(20)13-15/h11-13,16-17,22H,5-10H2,1-4H3/t16-,17-/m1/s1	CYQFCXCEBYINGO-IAGOWNOFSA-N	16078	66964	465	C21H30O2	314.46	0	53	2	55
TDS	8-HYDROXY-5,7-DIMETHOXY-3-METHYL-2-TRIDECYL-4H-CHROMEN-4-ONE	8-hydroxy-5,7-dimethoxy-3-methyl-2-tridecyl-chromen-4-one	CCCCCCCCCCCCCC1=C(C)C(=O)c2c(OC)cc(OC)c(O)c2O1	CCCCCCCCCCCCCC1=C(C)C(=O)c2c(OC)cc(OC)c(O)c2O1	InChI=1S/C25H38O5/c1-5-6-7-8-9-10-11-12-13-14-15-16-19-18(2)23(26)22-20(28-3)17-21(29-4)24(27)25(22)30-19/h17,27H,5-16H2,1-4H3	LSHATXKKRQGSEC-UHFFFAOYSA-N	448047	NONE	NONE	C25H38O5	418.57	0	68	0	69
TDZ	(5R)-5-(4-{[(2R)-6-HYDROXY-2,5,7,8-TETRAMETHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL]METHOXY}BENZYL)-1,3-THIAZOLIDINE-2,4-DIONE	(5R)-5-[[4-[[(2R)-6-hydroxy-2,5,7,8-tetramethyl-chroman-2-yl]methoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione	Cc1c(C)c2O[C@](C)(CCc2c(C)c1O)COc3ccc(C[C@H]4SC(=O)NC4=O)cc3	Cc1c(C)c2O[C@](C)(CCc2c(C)c1O)COc3ccc(C[C@H]4SC(=O)NC4=O)cc3	InChI=1S/C24H27NO5S/c1-13-14(2)21-18(15(3)20(13)26)9-10-24(4,30-21)12-29-17-7-5-16(6-8-17)11-19-22(27)25-23(28)31-19/h5-8,19,26H,9-12H2,1-4H3,(H,25,27,28)/t19-,24-/m1/s1	GXPHKUHSUJUWKP-NTKDMRAZSA-N	9824580	NONE	NONE	C24H27NO5S	441.54	0	58	2	61
TQX	(2S)-tert-butoxy[4-(8-fluoro-5-methyl-3,4-dihydro-2H-chromen-6-yl)-2-methylquinolin-3-yl]ethanoic acid	(2S)-2-[4-(8-fluoranyl-5-methyl-3,4-dihydro-2H-chromen-6-yl)-2-methyl-quinolin-3-yl]-2-[(2-methylpropan-2-yl)oxy]ethanoic acid	Cc1nc2ccccc2c(c3cc(F)c4OCCCc4c3C)c1[C@H](OC(C)(C)C)C(O)=O	Cc1nc2ccccc2c(c3cc(F)c4OCCCc4c3C)c1[C@H](OC(C)(C)C)C(O)=O	InChI=1S/C26H28FNO4/c1-14-16-10-8-12-31-23(16)19(27)13-18(14)22-17-9-6-7-11-20(17)28-15(2)21(22)24(25(29)30)32-26(3,4)5/h6-7,9,11,13,24H,8,10,12H2,1-5H3,(H,29,30)/t24-/m0/s1	FPVPQIOUSAJQDM-DEOSSOPVSA-N	44198672	NONE	2180481	C26H28FNO4	437.50	0	60	1	63
U04	({3-[1-(4-HYDROXY-2-OXO-2H-CHROMEN-3-YL)-PROPYL]-PHENYLCARBAMOYL}-METHYL)-CARBAMIC ACID TERT-BUTYL ESTER	tert-butyl N-[2-[[3-[(1S)-1-(4-hydroxy-2-oxo-chromen-3-yl)propyl]phenyl]amino]-2-oxo-ethyl]carbamate	CC[C@@H](c1cccc(NC(=O)CNC(=O)OC(C)(C)C)c1)C2=C(O)c3ccccc3OC2=O	CC[C@@H](c1cccc(NC(=O)CNC(=O)OC(C)(C)C)c1)C2=C(O)c3ccccc3OC2=O	InChI=1S/C25H28N2O6/c1-5-17(21-22(29)18-11-6-7-12-19(18)32-23(21)30)15-9-8-10-16(13-15)27-20(28)14-26-24(31)33-25(2,3)4/h6-13,17,29H,5,14H2,1-4H3,(H,26,31)(H,27,28)/t17-/m0/s1	QUQQVMVIWCUYFV-KRWDZBQOSA-N	54689025	NONE	NONE	C25H28N2O6	452.50	0	61	1	63
UAM	Amicoumacin A	(2S,3S,4S)-4-azanyl-N-[(1S)-3-methyl-1-[(3S)-8-oxidanyl-1-oxidanylidene-3,4-dihydroisochromen-3-yl]butyl]-2,3-bis(oxidanyl)hexanediamide	CC(C)C[C@H](NC(=O)[C@@H](O)[C@@H](O)[C@@H](N)CC(N)=O)[C@@H]1Cc2cccc(O)c2C(=O)O1	CC(C)C[C@H](NC(=O)[C@@H](O)[C@@H](O)[C@@H](N)CC(N)=O)[C@@H]1Cc2cccc(O)c2C(=O)O1	InChI=1S/C20H29N3O7/c1-9(2)6-12(23-19(28)18(27)17(26)11(21)8-15(22)25)14-7-10-4-3-5-13(24)16(10)20(29)30-14/h3-5,9,11-12,14,17-18,24,26-27H,6-8,21H2,1-2H3,(H2,22,25)(H,23,28)/t11-,12-,14-,17-,18-/m0/s1	DCPWYLSPIAHJFU-YKRRISCLSA-N	25223631	NONE	3799391	C20H29N3O7	423.46	0	59	5	60
VIT	VITAMIN E	(2S)-2,5,7,8-tetramethyl-2-[(4S,8S)-4,8,12-trimethyltridecyl]chroman-6-ol	CC(C)CCC[C@H](C)CCC[C@H](C)CCC[C@@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1	CC(C)CCC[C@H](C)CCC[C@H](C)CCC[C@@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1	InChI=1S/C29H50O2/c1-20(2)12-9-13-21(3)14-10-15-22(4)16-11-18-29(8)19-17-26-25(7)27(30)23(5)24(6)28(26)31-29/h20-22,30H,9-19H2,1-8H3/t21-,22-,29-/m0/s1	GVJHHUAWPYXKBD-SYZUXVNWSA-N	1742129	46430	NONE	C29H50O2	430.71	0	81	3	82
VIV	(2R)-2,5,7,8-TETRAMETHYL-2-[(4R,8R)-4,8,12-TRIMETHYLTRIDECYL]CHROMAN-6-OL	(2R)-2,5,7,8-tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]chroman-6-ol	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1	InChI=1S/C29H50O2/c1-20(2)12-9-13-21(3)14-10-15-22(4)16-11-18-29(8)19-17-26-25(7)27(30)23(5)24(6)28(26)31-29/h20-22,30H,9-19H2,1-8H3/t21-,22-,29-/m1/s1	GVJHHUAWPYXKBD-IEOSBIPESA-N	14985	18145	47	C29H50O2	430.71	0	81	3	82
VXQ	1-(2,3-dihydro-1-benzofuran-5-yl)methanamine	2,3-dihydro-1-benzofuran-5-ylmethanamine	NCc1ccc2OCCc2c1	NCc1ccc2OCCc2c1	InChI=1S/C9H11NO/c10-6-7-1-2-9-8(5-7)3-4-11-9/h1-2,5H,3-4,6,10H2	WQXWNTPLZFVZNX-UHFFFAOYSA-N	2735367	NONE	NONE	C9H11NO	149.19	0	22	0	23
WST	(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-9-OL	(3aS,4R,9bR)-4-(4-hydroxyphenyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-9-ol	Oc1ccc(cc1)[C@@H]2Oc3cccc(O)c3[C@@H]4CCC[C@H]24	Oc1ccc(cc1)[C@@H]2Oc3cccc(O)c3[C@@H]4CCC[C@H]24	InChI=1S/C18H18O3/c19-12-9-7-11(8-10-12)18-14-4-1-3-13(14)17-15(20)5-2-6-16(17)21-18/h2,5-10,13-14,18-20H,1,3-4H2/t13-,14+,18+/m1/s1	FSYFYSFYUHBIHE-GLJUWKHASA-N	16750074	NONE	NONE	C18H18O3	282.33	0	39	3	42
WYE	(2Z)-4,6-dihydroxy-2-{[1-methyl-4-(4-methylpiperazin-1-yl)-1H-pyrrolo[2,3-b]pyridin-3-yl]methylidene}-1-benzofuran-3(2H)-one	(2Z)-4,6-dihydroxy-2-[[1-methyl-4-(4-methylpiperazin-1-yl)pyrrolo[2,3-b]pyridin-3-yl]methylidene]-1-benzofuran-3-one	CN1CCN(CC1)c2ccnc3n(C)cc(\C=C4/Oc5cc(O)cc(O)c5C4=O)c23	CN1CCN(CC1)c2ccnc3n(C)cc(\C=C4/Oc5cc(O)cc(O)c5C4=O)c23	NONE	NONE	NONE	NONE	NONE	C22H22N4O4	406.43	NONE	NONE	NONE	NONE
WYF	(2Z)-4,6-dihydroxy-2-[(8-methoxy-1,2,3,4-tetrahydropyrazino[1,2-a]indol-10-yl)methylidene]-1-benzofuran-3(2H)-one	(2Z)-4,6-dihydroxy-2-[(8-methoxy-1,2,3,4-tetrahydropyrazino[1,2-a]indol-10-yl)methylidene]-1-benzofuran-3-one	COc1ccc2n3CCNCc3c(\C=C4/Oc5cc(O)cc(O)c5C4=O)c2c1	COc1ccc2n3CCNCc3c(\C=C4/Oc5cc(O)cc(O)c5C4=O)c2c1	InChI=1S/C21H18N2O5/c1-27-12-2-3-15-13(8-12)14(16-10-22-4-5-23(15)16)9-19-21(26)20-17(25)6-11(24)7-18(20)28-19/h2-3,6-9,22,24-25H,4-5,10H2,1H3/b19-9-	HUEDLQSVQCSQPS-OCKHKDLRSA-N	49867826	NONE	NONE	C21H18N2O5	378.38	0	46	0	50
XCF	5-[[(2R)-2-cyclopropyl-7,8-dimethoxy-2H-chromen-5-yl]methyl]pyrimidine-2,4-diamine	5-[[(2R)-2-cyclopropyl-7,8-dimethoxy-2H-chromen-5-yl]methyl]pyrimidine-2,4-diamine	COc1cc(Cc2cnc(N)nc2N)c3C=C[C@H](Oc3c1OC)C4CC4	COc1cc(Cc2cnc(N)nc2N)c3C=C[C@H](Oc3c1OC)C4CC4	InChI=1S/C19H22N4O3/c1-24-15-8-11(7-12-9-22-19(21)23-18(12)20)13-5-6-14(10-3-4-10)26-16(13)17(15)25-2/h5-6,8-10,14H,3-4,7H2,1-2H3,(H4,20,21,22,23)/t14-/m0/s1	HWJPWWYTGBZDEG-AWEZNQCLSA-N	10247560	131752	1236788	C19H22N4O3	354.40	0	48	1	51
